S1_racepctblack,pctWInvInc,pctWPubAsst,NumUnderPov,PctPopUnderPov,PctUnemployed,MalePctDivorce,FemalePctDiv,TotalPctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,NumKidsBornNeverMar,PctKidsBornNeverMar,PctPersOwnOccup,HousVacant,PctHousOwnOcc,PctVacantBoarded,NumInShelters,NumStreet,T_ViolentCrimesPerPop
3.25,27.41,10.72,8504,9.29,6.64,8.95,12.74,10.85,3.79,65.31,85.59,79.93,2954,3.99,65.43,901,64.98,4.11,88,1,1.0
14.11,42.98,9.15,20436,11.03,6.48,7.24,10.87,9.21,3.17,61.72,73.65,68.22,8463,6.18,46.77,3461,43.54,3.15,253,10,1.0
2.9,60.39,2.24,3282,5.51,3.29,8.39,10.7,9.6,2.78,79.93,91.36,83.84,417,0.98,77.13,6746,74.47,0.58,0,0,0.0
0.73,52.73,3.43,1083,10.89,3.05,4.34,6.71,5.59,3.11,78.68,89.76,78.71,239,3.07,71.22,177,63.24,0.56,0,0,0.0
1.22,54.34,3.46,4340,4.22,3.95,8.22,12.38,10.33,3.17,81.41,92.57,84.59,1021,1.5,75.06,1308,73.69,0.0,1,0,0.0
58.24,21.91,16.03,4142,26.25,9.38,15.41,19.74,17.86,3.16,36.96,45.88,53.4,1461,9.92,48.94,740,49.5,6.89,0,0,1.0
47.44,24.37,13.12,7269,21.16,4.96,10.48,15.06,12.71,3.13,55.0,67.48,60.59,2759,9.21,38.65,922,40.15,2.6,28,0,1.0
4.7,42.18,8.94,71676,9.31,5.54,9.68,13.66,11.64,3.5,68.69,83.8,77.23,20538,3.89,61.33,9147,61.29,2.07,917,145,1.0
2.13,50.31,5.83,2337,23.4,5.3,5.42,7.51,6.63,2.87,66.72,71.12,73.49,167,2.47,49.89,310,45.83,1.94,1,0,0.0
9.9,50.67,6.44,1187,5.17,4.16,6.07,11.9,8.28,3.04,82.18,92.39,86.19,118,0.75,77.4,661,74.09,0.15,0,0,0.0
7.76,47.82,5.91,2659,8.31,5.54,9.65,11.67,10.72,3.05,69.11,91.68,70.36,698,2.95,55.35,1766,50.9,3.74,0,0,1.0
0.81,36.1,6.5,5149,15.23,7.17,10.7,13.6,12.2,3.3,74.24,75.03,82.35,936,3.57,66.52,1140,65.06,2.37,17,0,1.0
3.94,73.09,1.39,502,1.8,2.32,6.59,10.1,8.45,2.97,85.37,96.14,84.37,118,0.64,81.21,497,76.37,0.6,0,0,0.0
17.01,24.9,11.33,2705,19.77,6.23,12.76,14.96,13.95,2.94,60.39,68.87,71.86,600,5.03,60.58,479,60.05,1.46,0,0,1.0
0.41,13.95,10.52,5857,21.26,12.22,5.55,10.44,7.89,4.43,65.51,78.69,79.98,1748,8.9,32.13,184,30.53,6.52,0,14,1.0
0.73,35.6,8.02,1468,9.27,6.53,9.02,11.67,10.45,2.98,68.83,78.87,76.02,387,3.06,56.44,819,52.98,1.71,0,0,0.0
1.4,45.67,6.51,1840,10.69,6.44,8.4,10.57,9.55,3.07,75.52,73.21,80.33,216,1.41,69.4,452,65.47,5.97,0,0,0.0
1.04,69.96,2.64,141,1.23,2.97,4.17,5.78,5.0,3.31,89.26,96.55,92.76,13,0.15,91.45,92,90.4,7.61,0,0,0.0
0.55,40.68,3.27,586,4.44,3.76,7.97,11.34,9.7,3.05,78.06,83.6,82.35,208,2.52,74.49,875,70.56,5.6,0,0,0.0
45.63,30.21,12.23,8946,21.79,6.9,12.81,15.54,14.35,3.11,45.59,53.81,49.56,4001,11.18,49.38,1238,48.22,5.33,120,5,1.0
0.29,51.3,1.51,407,3.14,5.66,6.44,7.75,7.14,3.15,85.88,95.97,86.25,73,0.76,83.48,263,79.39,0.76,0,0,0.0
5.27,29.17,16.21,4755,15.65,9.04,10.03,15.68,12.99,3.25,63.61,75.49,65.22,1124,4.35,56.22,755,55.63,5.17,30,0,1.0
31.78,37.52,5.19,42312,10.83,4.16,11.21,15.05,13.26,3.05,62.84,77.44,68.57,18018,6.75,58.65,11439,54.98,3.16,534,104,1.0
0.54,50.89,6.91,1299,11.56,8.03,10.66,12.59,11.68,2.86,73.91,75.6,70.3,101,1.02,69.15,323,68.13,5.26,12,0,0.0
20.56,33.32,7.47,3195,12.13,4.09,11.26,12.97,12.18,2.97,61.96,74.91,77.34,1156,5.2,62.87,809,60.95,3.58,22,4,1.0
33.67,30.1,9.76,26803,18.18,6.9,13.36,16.68,15.18,2.99,52.66,65.52,61.86,8607,7.21,57.71,7424,54.23,4.3,150,2,1.0
1.4,68.97,2.85,422,3.28,2.76,13.64,20.07,17.18,2.77,75.32,90.99,66.96,184,2.63,70.35,184,65.21,0.0,0,1,0.0
4.97,56.4,1.37,610,2.5,4.08,5.52,8.07,6.83,3.31,88.59,97.45,93.33,205,1.35,85.29,479,83.05,0.21,0,0,0.0
0.82,48.49,1.83,853,7.03,5.29,7.07,10.16,8.64,3.3,82.52,89.12,84.19,148,1.69,66.77,446,65.92,1.35,0,0,0.0
3.54,45.37,4.29,1489,4.28,4.5,8.13,10.91,9.56,3.2,78.03,91.3,80.65,414,1.6,81.76,761,76.99,1.71,0,0,0.0
0.41,65.73,1.85,358,2.51,3.39,3.61,5.95,4.81,3.15,90.59,95.87,89.99,49,0.46,93.45,162,91.75,1.85,0,0,0.0
0.2,43.2,4.33,1390,8.8,5.14,9.88,11.97,11.01,3.13,73.68,89.15,74.12,162,1.2,71.37,395,69.03,2.78,0,0,1.0
39.06,25.58,10.17,2656,20.75,9.29,11.68,14.05,12.99,3.16,48.15,52.56,61.42,1125,9.25,64.24,420,62.11,3.81,0,1,1.0
3.75,46.24,5.12,1181,7.42,4.22,13.8,16.99,15.5,2.82,63.27,70.0,60.43,533,4.17,50.49,384,46.98,0.52,0,2,1.0
6.0,41.36,5.44,4152,32.21,6.07,5.23,6.35,5.86,2.91,71.81,91.4,75.7,89,1.27,48.77,289,47.84,2.08,0,0,0.0
0.46,43.92,5.92,1152,5.8,7.24,6.35,7.9,7.15,3.13,81.76,90.31,86.95,366,2.28,69.96,504,65.23,3.37,0,0,0.0
1.99,69.77,2.25,502,2.1,3.11,3.78,7.12,5.56,3.26,89.01,97.42,91.67,230,1.34,83.74,312,78.57,2.24,8,0,0.0
18.19,28.0,8.31,2220,16.54,6.75,9.36,11.3,10.4,3.41,66.66,84.24,71.92,387,3.21,63.98,427,64.33,2.58,0,0,0.0
1.24,70.19,2.51,1558,3.29,2.26,5.66,8.8,7.39,2.97,82.11,96.01,82.18,392,1.07,76.7,441,68.69,0.0,0,0,0.0
11.75,32.53,9.21,4906,22.03,7.81,13.14,15.78,14.58,2.99,61.83,71.14,60.12,747,3.69,65.27,1358,66.56,1.55,73,0,1.0
61.92,27.96,14.8,152042,31.63,12.41,12.78,17.04,15.11,3.3,39.52,51.36,45.79,51490,13.04,45.81,37338,43.71,17.54,783,109,1.0
79.42,7.91,21.41,14824,44.08,17.87,12.91,18.34,15.97,3.54,35.57,44.04,45.59,4731,13.81,56.72,1916,57.45,18.63,0,0,1.0
0.64,41.65,13.8,9900,16.42,6.15,6.1,9.75,8.0,3.49,68.82,82.73,78.04,1309,2.78,53.58,793,54.93,1.39,0,0,1.0
3.36,38.18,6.74,7189,8.05,5.43,10.96,14.42,12.74,3.19,66.63,79.7,75.27,2320,3.62,55.8,1289,52.48,2.95,0,3,1.0
25.58,29.11,7.39,3264,14.41,7.2,12.31,14.7,13.59,3.02,57.73,68.26,70.3,1179,6.07,58.1,611,56.93,3.11,0,1,1.0
0.44,53.39,5.4,1025,4.16,6.39,5.79,8.44,7.2,3.16,83.39,92.16,81.37,96,0.53,78.05,224,71.22,1.34,0,0,0.0
3.1,48.83,2.85,3730,7.33,3.89,6.89,11.08,9.08,3.14,81.59,87.9,81.53,381,1.17,72.33,1842,67.79,0.43,0,0,0.0
0.99,44.79,5.32,2201,4.13,5.56,7.59,10.38,9.07,3.17,78.72,88.78,79.47,596,1.47,73.34,1108,66.08,2.44,7,0,1.0
38.93,31.78,8.39,42838,22.43,9.13,11.13,15.49,13.52,3.15,55.21,66.09,60.95,12382,7.64,61.3,7375,58.07,6.83,206,16,1.0
28.18,27.14,10.34,8502,20.44,8.36,11.62,13.77,12.82,2.98,56.55,69.14,69.71,1737,4.43,65.98,1634,64.83,2.94,8,0,1.0
0.39,47.11,10.93,2125,12.1,6.24,11.84,13.61,12.8,2.95,69.44,78.22,73.5,280,1.91,59.28,565,53.42,4.25,28,2,0.0
0.25,57.86,5.41,3844,7.09,3.85,7.68,10.02,8.91,3.1,81.61,89.33,78.55,415,0.97,71.54,621,66.15,0.81,24,0,0.0
36.35,23.41,11.46,2708,23.22,10.18,12.45,15.94,14.35,3.32,56.03,64.89,56.55,860,8.19,60.76,571,63.52,4.9,0,0,1.0
4.1,45.42,6.71,2445,15.11,6.59,10.52,13.78,12.32,2.85,64.25,78.43,62.12,437,2.83,59.12,1176,60.05,1.11,4,0,0.0
1.59,42.25,2.54,655,5.43,5.46,6.15,9.24,7.78,3.29,81.99,93.24,83.15,169,1.89,87.45,739,87.87,1.49,0,0,0.0
43.69,35.73,7.38,16652,21.17,5.87,11.07,13.34,12.24,3.04,48.91,68.48,56.73,5494,9.55,45.91,3009,45.02,3.86,197,38,1.0
1.72,31.89,11.05,5173,10.34,5.79,10.45,15.61,13.18,3.25,72.49,81.26,76.86,886,2.63,56.64,629,53.18,1.27,40,0,1.0
8.12,51.85,7.36,2286,14.01,6.83,11.09,12.54,11.88,2.56,60.17,77.63,72.27,358,2.28,69.21,3604,70.17,0.44,6,0,1.0
6.57,49.41,3.98,3599,5.76,5.4,8.75,11.04,9.92,3.16,74.79,86.0,84.1,1272,2.97,63.38,1856,60.09,1.19,65,41,0.0
29.65,27.32,9.82,3047,18.55,6.12,12.89,16.96,15.12,2.91,51.02,62.69,62.07,1005,6.78,50.22,501,51.57,2.79,17,0,1.0
22.57,36.85,9.43,105494,17.26,5.91,11.77,15.89,13.93,3.05,58.94,71.71,63.87,29141,7.23,51.34,21040,46.57,6.7,574,5,1.0
2.01,38.8,8.39,4418,8.83,7.13,8.88,11.96,10.52,3.1,69.39,76.0,73.44,1406,3.86,62.72,1746,58.64,3.67,44,1,1.0
0.78,20.79,18.43,2100,17.53,11.48,7.59,11.77,9.7,4.15,63.24,83.71,73.09,626,6.13,49.6,81,48.26,6.17,0,0,1.0
7.74,39.33,7.79,2584,14.7,6.32,10.38,15.08,12.93,2.97,67.87,79.74,71.96,349,2.37,65.0,593,60.84,1.01,0,0,1.0
5.25,33.28,11.02,17608,12.52,6.71,8.76,12.93,10.79,3.92,65.81,82.96,77.2,5391,4.93,52.55,1945,53.74,0.21,309,30,1.0
6.05,33.31,10.25,1609,13.44,7.89,11.45,16.4,14.1,3.1,68.36,81.62,70.07,204,1.99,60.79,368,59.03,1.36,0,0,0.0
10.02,37.75,5.73,2364,11.3,4.77,13.13,15.23,14.24,2.94,67.0,72.84,74.45,594,3.9,47.83,724,45.38,2.35,0,1,1.0
15.19,53.71,2.64,764,7.31,4.17,9.7,11.97,10.98,2.97,73.57,89.17,78.09,189,2.66,67.96,260,58.54,5.38,0,0,1.0
0.6,47.06,3.19,2264,7.17,3.82,11.35,15.92,13.6,2.92,74.32,93.12,75.78,234,1.22,59.22,1965,58.88,0.05,0,47,1.0
0.51,50.36,3.25,1077,4.59,5.29,7.04,9.48,8.33,3.12,80.93,93.11,78.5,138,0.8,79.58,306,74.47,0.0,0,0,0.0
59.17,22.11,21.1,6923,37.31,11.24,11.86,15.12,13.72,3.36,40.75,48.96,43.26,2451,13.82,47.94,559,48.81,16.99,0,0,1.0
37.1,48.52,5.13,4482,8.46,4.81,7.56,13.9,11.01,3.2,69.68,89.42,74.54,1078,2.99,70.58,850,62.56,1.29,0,0,0.0
13.5,52.67,6.43,8794,10.7,5.15,7.59,11.31,9.51,2.9,60.94,78.17,61.21,2504,5.54,33.22,2574,30.35,3.65,252,33,1.0
3.77,45.55,14.32,2593,18.67,11.19,9.49,12.37,11.06,3.06,62.07,72.18,67.36,599,4.92,67.11,300,64.9,2.67,0,0,0.0
0.24,53.53,3.79,1479,5.32,6.27,5.0,6.77,5.92,3.09,85.22,94.56,89.65,126,0.57,89.29,259,86.92,0.39,0,0,0.0
7.58,43.44,9.08,9289,12.8,7.84,9.17,12.33,10.84,3.01,56.8,70.46,60.88,3152,5.99,44.91,2165,43.11,2.73,62,10,1.0
0.07,38.51,7.5,1797,12.97,4.52,6.04,7.53,6.81,3.75,85.78,90.52,85.89,79,0.63,71.18,170,68.34,1.18,0,0,0.0
4.63,43.93,5.54,6036,44.66,8.54,2.87,5.26,4.1,2.85,70.4,82.17,79.02,157,2.64,36.39,305,34.06,0.98,109,0,0.0
1.13,65.71,1.95,505,2.59,2.54,4.85,10.2,7.8,3.0,85.96,93.53,83.02,83,0.6,79.78,324,75.69,0.62,0,0,0.0
0.76,59.55,3.0,326,3.11,1.98,5.61,7.14,6.39,3.23,85.58,91.11,85.55,32,0.43,85.34,91,83.41,0.0,0,0,0.0
59.21,27.35,16.45,156284,21.87,9.16,14.08,16.97,15.65,3.24,35.52,49.34,46.07,88370,15.29,50.33,27222,48.62,16.56,1144,387,1.0
9.26,61.29,5.64,1178,5.17,3.64,8.96,13.51,11.39,2.79,72.33,89.35,73.09,295,1.85,65.08,387,62.86,0.78,60,12,1.0
0.15,52.73,8.23,1277,10.81,3.9,7.96,9.74,8.89,3.11,76.81,86.23,88.04,145,1.62,61.81,120,58.1,0.83,19,0,0.0
0.34,28.16,13.98,27236,32.75,10.26,6.58,11.31,9.11,3.8,69.25,84.2,76.89,2222,3.0,62.3,3692,60.29,3.3,48,3,1.0
1.24,51.32,6.88,4316,13.01,6.69,13.49,17.69,15.74,2.88,68.0,77.25,65.75,642,2.66,57.55,977,52.02,1.84,40,8,0.0
1.8,56.11,3.33,218,1.74,5.57,4.85,7.26,6.06,3.42,86.15,96.5,88.14,56,0.69,93.41,185,92.59,1.08,0,0,0.0
14.54,32.88,3.04,1759,6.68,5.04,10.57,14.39,12.51,3.28,72.49,84.42,74.82,604,3.79,67.1,729,66.22,1.92,0,0,1.0
1.26,43.65,5.73,3960,14.93,5.93,8.47,11.73,10.22,3.17,71.92,88.74,78.21,197,0.86,64.55,1068,63.77,1.87,16,12,1.0
1.1,53.99,2.02,993,1.9,2.72,6.11,9.78,7.98,3.37,86.52,95.12,84.14,212,0.66,85.63,567,84.29,0.88,0,0,0.0
4.3,56.06,3.67,2549,5.72,5.57,6.73,9.51,8.24,3.07,78.64,91.64,77.13,403,1.36,63.7,838,54.82,0.95,0,1,0.0
45.6,35.7,4.85,3812,14.17,7.49,10.01,13.46,11.98,2.87,52.24,65.39,59.06,1565,7.24,62.51,1959,65.98,0.92,0,0,1.0
12.72,31.43,3.15,2209,8.96,2.85,5.71,7.78,6.72,3.68,86.89,89.54,84.22,182,1.17,43.19,286,46.55,0.0,0,0,0.0
0.26,41.94,7.44,6654,14.42,7.01,12.6,16.81,14.85,2.93,67.35,72.05,76.79,1034,2.81,59.31,817,56.75,2.2,111,3,1.0
0.96,43.76,5.48,3948,9.28,4.17,11.5,14.6,13.17,2.81,67.95,80.62,76.25,371,1.04,72.75,2408,73.64,0.62,12,12,1.0
1.95,40.66,3.93,1628,8.67,6.17,9.76,15.19,12.69,2.92,70.81,85.44,75.27,169,1.15,65.91,1172,64.83,1.96,0,0,0.0
0.73,41.06,3.1,399,3.86,4.37,7.53,10.94,9.28,3.26,81.81,95.31,89.06,5,0.07,78.83,291,77.72,1.72,0,0,0.0
2.39,54.14,3.52,689,5.18,3.87,7.97,9.62,8.82,3.04,76.33,93.49,92.44,149,1.59,70.16,621,65.17,0.32,0,0,0.0
54.83,10.1,23.3,24460,27.5,14.33,9.79,16.19,13.12,4.31,47.16,60.35,63.49,9449,12.5,54.77,916,56.84,10.59,39,82,1.0
35.19,36.5,9.11,3277,15.58,4.31,11.09,13.67,12.48,2.92,53.22,63.14,64.51,1058,5.77,56.78,744,56.42,2.55,24,0,1.0
10.72,37.56,3.61,1944,7.44,4.76,12.58,15.72,14.22,3.0,70.68,79.83,73.72,616,3.3,64.98,1009,62.68,18.04,0,0,0.0
27.36,32.14,6.77,3303,17.05,5.75,12.87,17.18,15.16,2.95,49.18,67.85,49.76,1130,8.47,39.47,577,40.07,3.12,59,1,1.0
38.46,28.55,14.08,2352,24.78,8.15,14.85,17.68,16.38,3.11,45.86,56.04,59.71,515,5.66,56.77,591,56.26,3.05,0,35,1.0
8.05,42.2,5.92,5685,18.04,6.44,8.39,11.02,9.82,2.95,70.44,76.83,78.74,866,3.44,62.82,1185,57.35,2.11,1,0,0.0
4.96,31.71,10.51,2260,20.8,7.05,11.94,15.68,14.03,2.85,62.3,70.3,75.25,202,1.95,60.08,385,58.02,1.82,0,0,1.0
4.41,37.97,4.51,1433,8.4,5.35,6.41,10.56,8.52,3.25,84.04,90.19,80.05,95,0.88,38.35,202,39.84,0.5,4,1,0.0
5.29,63.78,3.86,339,2.34,4.1,3.84,5.97,4.94,3.28,84.74,96.45,87.74,84,0.67,96.1,110,95.74,2.73,0,0,0.0
3.69,46.24,5.62,3559,4.87,4.33,9.06,12.44,10.79,3.19,74.38,91.75,79.65,1002,1.84,71.44,693,72.06,0.58,0,0,1.0
0.21,55.77,7.3,1176,9.09,4.57,7.17,8.32,7.78,3.05,78.65,79.18,80.68,145,1.22,74.79,250,71.53,1.2,0,0,0.0
3.21,69.59,0.84,504,4.57,2.74,6.66,10.5,8.73,2.86,77.26,88.16,80.22,60,0.81,59.34,416,49.93,0.96,0,0,0.0
29.71,31.43,10.51,5347,18.65,7.38,12.5,15.58,14.22,3.02,53.92,64.53,61.7,1674,6.34,53.09,1091,51.38,5.77,22,0,1.0
1.53,37.76,11.6,9218,18.03,8.18,8.95,11.97,10.62,3.05,67.65,74.13,76.65,1404,3.16,69.29,2014,66.08,1.79,43,0,0.0
1.12,44.19,7.91,1805,7.84,4.02,10.89,14.39,12.7,3.12,74.14,82.98,75.04,204,1.27,66.2,391,63.3,1.02,0,0,0.0
0.16,34.75,3.94,1047,6.62,6.25,8.49,13.01,10.84,3.2,77.51,92.02,79.74,68,0.58,73.23,298,72.34,4.36,0,0,0.0
3.31,59.35,1.24,1203,3.04,2.42,6.93,11.47,9.36,2.97,84.43,94.07,86.33,115,0.49,68.12,974,60.63,0.51,0,0,0.0
8.04,62.37,2.67,871,3.72,3.01,5.51,9.18,7.48,3.03,80.14,94.59,84.8,333,2.18,75.94,533,72.25,1.31,99,0,0.0
0.24,62.36,2.65,470,2.1,5.21,4.7,7.32,6.07,3.26,87.03,98.68,87.12,85,0.53,87.18,172,81.35,0.58,0,0,0.0
3.21,42.09,3.71,790,6.99,4.35,11.13,13.07,12.11,2.91,67.26,75.63,69.91,124,1.68,56.14,3973,56.17,1.51,0,0,0.0
0.55,44.98,3.98,830,3.26,8.24,7.0,9.23,8.14,3.25,80.66,95.93,77.72,150,0.81,80.66,287,76.38,3.48,0,0,0.0
23.44,40.51,8.29,1803,17.24,4.7,6.81,9.95,8.53,3.07,63.25,76.55,74.2,503,5.49,61.34,461,60.72,2.6,0,0,1.0
2.64,37.19,11.42,5995,13.92,9.35,9.63,12.53,11.19,3.06,63.23,66.58,70.17,1613,4.61,40.63,1167,35.47,1.29,44,0,0.0
7.07,50.06,4.48,643,3.69,4.48,9.2,12.96,11.16,3.15,73.62,86.75,83.62,143,1.12,77.43,237,77.22,2.53,0,0,1.0
8.49,55.6,3.41,773,5.83,5.21,7.36,10.41,8.98,2.98,78.1,93.71,72.12,182,2.25,49.15,327,41.15,2.14,0,0,0.0
5.64,31.73,6.44,3244,14.9,8.64,8.99,11.97,10.6,3.17,73.49,87.05,86.54,367,2.06,67.14,1084,67.82,1.01,0,0,0.0
54.84,25.63,11.85,136123,22.96,8.71,13.21,17.43,15.52,3.21,44.33,58.45,52.9,57756,11.62,57.77,18744,55.15,12.56,309,126,1.0
4.6,49.54,4.27,883,5.04,4.74,6.58,9.5,7.94,3.16,84.5,89.77,83.64,189,1.51,49.34,517,49.67,0.77,0,0,1.0
1.26,29.89,13.97,3500,29.11,10.5,10.54,15.08,13.01,2.96,61.49,70.05,67.58,130,1.19,55.27,790,54.26,2.53,2,0,0.0
3.73,41.03,2.98,8203,26.41,6.22,5.42,8.89,7.13,2.9,76.24,85.43,81.34,267,1.63,44.89,1599,39.71,0.94,19,0,0.0
1.16,51.8,1.98,1010,5.55,1.87,13.74,15.09,14.35,2.62,70.77,91.18,61.36,123,2.07,45.7,517,40.85,0.39,0,2,1.0
38.95,29.62,8.63,2212,18.5,6.23,12.26,15.39,14.04,2.96,49.98,50.58,55.87,747,6.82,59.19,315,58.15,0.95,0,0,1.0
0.27,37.59,8.69,2582,17.44,9.82,13.4,16.96,15.27,2.88,63.44,72.64,66.73,143,1.1,58.24,365,57.47,3.84,13,0,0.0
2.19,43.65,4.29,3914,7.87,4.62,7.77,10.44,9.19,3.14,79.37,89.07,81.49,703,1.85,83.9,3690,82.89,1.49,0,5,1.0
1.53,38.26,6.17,2127,10.19,5.06,11.68,15.22,13.56,2.99,70.65,77.17,78.06,370,2.13,66.47,460,63.46,3.91,0,0,1.0
0.78,60.49,1.77,810,2.3,3.59,6.04,7.46,6.77,3.25,89.26,95.83,92.84,191,0.79,88.1,815,82.36,1.96,0,0,0.0
0.37,53.73,5.49,623,5.29,6.32,7.61,10.81,9.31,3.03,78.87,92.25,80.06,169,2.07,74.69,479,68.61,0.84,0,0,0.0
8.16,45.11,5.35,1451,4.88,6.41,6.26,8.55,7.48,3.23,79.16,91.99,79.67,316,1.41,76.92,371,70.89,1.89,0,0,0.0
42.19,28.39,11.56,16344,28.12,12.78,12.31,15.36,13.95,3.23,57.16,65.77,65.58,2113,3.93,66.27,3420,65.01,8.01,21,1,1.0
96.67,16.81,12.42,3763,36.18,16.51,8.28,13.42,11.2,3.3,29.93,31.73,32.61,1650,16.95,52.44,626,51.82,9.74,0,0,1.0
4.86,51.73,1.8,1584,3.32,2.64,8.31,12.59,10.52,3.07,83.14,93.35,85.39,248,0.88,73.33,2129,67.77,0.09,0,0,0.0
1.23,38.14,10.31,2507,19.15,10.91,9.27,11.28,10.34,3.09,72.89,76.4,77.49,195,1.66,70.17,630,69.92,5.08,0,0,0.0
5.58,68.55,2.61,1194,6.19,2.99,8.59,10.01,9.37,2.42,67.01,78.0,70.77,178,0.89,79.16,5497,78.44,0.15,0,10,1.0
9.34,39.84,2.27,1444,12.63,4.21,16.51,19.26,17.92,2.79,63.85,73.64,59.11,241,3.18,59.68,553,57.68,1.81,19,0,1.0
23.0,23.64,11.17,7843,29.91,7.11,13.12,16.82,14.95,3.28,47.75,54.12,50.57,2848,14.15,35.32,1458,38.68,3.16,29,5,1.0
3.18,46.65,4.61,1966,7.18,4.84,11.65,13.45,12.53,3.17,75.91,82.11,72.95,273,1.55,61.32,900,60.47,0.56,0,0,1.0
0.99,43.46,3.17,4897,6.62,4.19,11.23,15.41,13.38,3.17,76.3,87.56,75.13,815,1.77,70.31,2040,65.23,0.39,12,0,0.0
0.12,19.24,19.16,14609,44.47,16.97,5.04,9.89,7.6,4.14,68.47,81.58,75.25,1014,3.07,72.25,2372,72.85,5.65,34,0,1.0
7.67,31.92,10.84,2995,19.95,9.04,13.77,15.2,14.52,2.89,63.98,86.03,67.75,309,2.11,66.91,782,67.39,2.69,20,0,1.0
2.2,34.64,13.18,10172,16.82,7.78,9.28,13.9,11.62,3.47,66.35,76.77,73.96,1713,3.62,51.4,1237,53.83,0.16,97,21,1.0
1.45,41.65,5.16,10557,9.52,5.46,11.28,14.72,13.12,2.96,70.86,83.76,73.87,1295,1.48,70.33,2940,67.11,1.97,7,0,1.0
15.37,37.54,5.61,1437,10.6,4.05,11.03,15.79,13.62,2.8,61.77,77.52,64.88,404,3.43,62.05,510,59.99,1.96,0,0,1.0
1.41,59.46,2.9,1448,3.66,4.07,6.73,8.93,7.89,3.19,85.68,91.5,87.78,279,0.96,85.06,775,79.93,2.45,0,0,0.0
1.74,41.02,11.52,1465,12.68,5.63,13.31,18.82,16.16,3.04,63.69,79.37,72.15,296,3.46,44.32,433,46.63,0.92,0,0,1.0
0.14,44.24,5.14,3131,11.33,6.42,11.51,13.11,12.34,2.94,75.97,81.69,84.6,232,1.02,69.17,539,64.96,2.41,0,0,0.0
6.94,50.83,2.25,247,1.88,4.38,5.92,8.85,7.42,3.35,79.91,84.08,81.65,242,2.43,81.95,286,77.14,0.7,0,0,1.0
10.09,50.58,3.87,3132,9.67,4.81,11.27,12.62,11.96,2.96,74.5,82.03,77.56,547,2.08,66.71,1275,59.51,1.25,30,0,0.0
4.27,44.91,5.86,2594,10.68,7.1,8.13,10.88,9.6,3.0,76.87,87.17,75.7,229,1.15,76.21,497,70.92,1.41,0,0,0.0
1.28,41.03,6.38,5811,7.75,4.84,9.23,13.77,11.58,3.2,67.04,82.31,73.2,1891,3.48,58.88,1121,57.73,1.96,61,0,1.0
0.67,68.04,1.45,172,1.67,4.2,4.29,7.36,5.85,3.35,90.33,96.4,88.13,66,0.93,87.89,73,82.61,0.0,0,0,0.0
0.61,48.9,9.91,855,8.21,4.14,12.57,16.82,14.89,2.84,71.22,87.32,76.74,151,1.95,59.2,193,54.22,1.55,0,0,1.0
1.81,55.05,2.39,6948,6.44,3.32,7.85,13.56,10.84,3.13,81.17,91.98,79.0,589,1.02,64.94,1964,62.46,0.15,10,0,0.0
0.49,38.59,12.45,2401,16.04,7.63,9.47,12.57,11.17,2.9,65.61,70.27,66.6,385,3.04,56.3,425,49.93,3.06,0,0,0.0
11.76,31.0,10.45,6287,15.19,10.91,9.65,13.59,11.72,3.45,58.19,63.97,64.29,2714,8.26,42.53,810,42.03,5.06,14,0,1.0
0.19,56.29,5.58,1373,5.96,4.46,8.04,11.21,9.7,3.09,79.29,85.15,81.46,305,1.66,72.48,237,67.13,1.27,0,0,0.0
1.52,43.99,3.85,3536,3.56,4.11,9.05,12.8,10.93,3.39,77.77,89.95,84.23,1209,1.82,77.5,1113,76.36,0.0,11,0,0.0
1.6,60.97,1.51,540,2.49,2.24,5.85,9.51,7.76,3.16,86.38,95.55,89.53,62,0.42,82.0,309,76.75,0.97,0,0,0.0
3.14,46.72,10.54,4673,9.74,7.56,9.77,12.28,11.11,2.98,68.89,77.11,81.33,1146,2.96,65.07,1356,59.56,3.1,22,0,1.0
18.72,40.62,9.94,1431,13.81,6.97,9.46,14.62,12.19,3.24,55.88,69.92,57.16,635,7.51,69.53,166,68.77,12.05,59,2,1.0
40.76,39.28,6.29,1251,5.98,6.38,7.02,10.4,8.82,3.36,69.03,82.51,80.43,805,5.45,77.43,246,74.29,1.22,0,0,1.0
0.95,57.01,2.78,624,3.65,4.44,6.37,9.87,8.25,3.19,85.37,93.09,86.33,155,1.26,81.71,353,74.16,1.42,0,0,0.0
0.23,56.2,3.74,473,3.43,4.71,5.05,8.18,6.77,3.01,83.22,93.59,88.21,110,1.15,64.02,752,56.17,0.13,0,0,0.0
1.24,45.03,5.13,2093,6.06,6.22,6.46,9.0,7.75,3.25,77.69,87.82,78.36,385,1.62,53.77,965,49.6,1.14,0,0,1.0
5.66,69.78,2.17,515,2.62,3.06,5.58,8.11,6.92,3.03,85.85,93.37,81.59,136,1.0,73.53,309,67.77,2.27,0,0,0.0
3.97,54.82,1.07,424,2.24,4.22,4.64,8.15,6.46,3.32,87.78,95.76,83.46,120,0.99,84.23,331,82.17,0.0,0,0,0.0
6.14,42.42,3.72,1786,3.35,5.21,8.18,11.43,9.86,3.33,79.08,90.69,83.12,790,2.3,81.15,1366,74.72,5.34,76,0,0.0
